,Cluster_Cliente,Credit_Limit,Total_Trans_Amt,Probabilidad_Churn,Estrategia_Asignada,Prediccion_Final,Churn_Real
5520,3,2417.0,1848,0.9805432890092256,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
5836,0,2496.0,2590,0.5424115700910157,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
6402,3,1836.0,1799,0.9512976137826803,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
5837,0,1438.3,4053,0.0029754356550022645,Sin Acción (Cliente Estable),0,0
5889,3,8869.0,1935,0.9799437993452036,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
3146,3,14046.0,3792,0.0037630563973152682,Sin Acción (Cliente Estable),0,0
3347,0,3943.0,4180,0.0017884661896088638,Sin Acción (Cliente Estable),0,0
532,3,5504.0,1290,0.005142703563069493,Sin Acción (Cliente Estable),0,0
8070,3,1893.0,5176,0.0015881639447004295,Sin Acción (Cliente Estable),0,0
4700,2,16665.0,4657,0.001994108526719039,Sin Acción (Cliente Estable),0,0
9784,1,14458.0,8696,0.8329752043577001,ALERTA PREMIUM: Francotirador (Contacto Humano / Condonación),1,1
1036,3,1438.3,594,0.9527935846019172,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
1719,0,8633.0,2066,0.2672727344262257,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,0
4156,0,8190.0,3529,0.0015464694798523761,Sin Acción (Cliente Estable),0,0
7654,0,2038.0,3513,0.0027615719011093577,Sin Acción (Cliente Estable),0,0
8780,2,34516.0,4734,0.8787872859639043,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,1
3942,3,1829.0,3950,0.01609006338607182,Sin Acción (Cliente Estable),0,0
6166,0,3046.0,4711,0.0015182770956280822,Sin Acción (Cliente Estable),0,0
1546,2,19259.0,1388,0.0040892031348627594,Sin Acción (Cliente Estable),0,0
4502,3,11097.0,4836,0.004676395913895111,Sin Acción (Cliente Estable),0,0
4105,0,3436.0,5211,0.006320090673421647,Sin Acción (Cliente Estable),0,0
9817,0,4116.0,8667,0.511239641114666,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
3044,2,19711.0,3602,0.005081503623401902,Sin Acción (Cliente Estable),0,0
8120,3,2292.0,2595,0.9886756314740439,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
7985,0,2896.0,4614,0.00148911009178822,Sin Acción (Cliente Estable),0,0
4566,2,18927.0,3101,0.005596388427966874,Sin Acción (Cliente Estable),0,0
5875,0,6644.0,4659,0.0019798555392369585,Sin Acción (Cliente Estable),0,0
9768,3,11722.0,8302,0.8239983882892096,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
7973,3,5549.0,2412,0.8666432090509144,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
9285,0,4819.0,9330,0.7101446480509462,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
2093,2,19373.0,1792,0.018567328986601773,Sin Acción (Cliente Estable),0,0
4077,0,2473.0,4597,0.0015326323284972458,Sin Acción (Cliente Estable),0,0
7952,0,5182.0,5012,0.004149828775985006,Sin Acción (Cliente Estable),0,0
7753,3,1610.0,4243,0.005622938691466167,Sin Acción (Cliente Estable),0,0
10082,1,16496.0,16715,0.00267668541038602,Sin Acción (Cliente Estable),0,0
3929,0,5014.0,4391,0.0035395600195814417,Sin Acción (Cliente Estable),0,0
2301,3,3396.0,1418,0.007144643389231493,Sin Acción (Cliente Estable),0,0
5294,0,5062.0,4243,0.0015406131782029137,Sin Acción (Cliente Estable),0,0
8983,1,7531.0,7768,0.0031573134708242126,Sin Acción (Cliente Estable),0,0
10122,1,4003.0,15476,0.0018318128212302554,Sin Acción (Cliente Estable),0,0
2751,2,17905.0,4399,0.0026558013727824865,Sin Acción (Cliente Estable),0,0
5156,3,3034.0,4172,0.009845487915975,Sin Acción (Cliente Estable),0,0
3050,0,4255.0,3453,0.0018621499436901824,Sin Acción (Cliente Estable),0,0
1561,0,2464.0,1219,0.003484241725663953,Sin Acción (Cliente Estable),0,0
4351,2,28142.0,3676,0.011541882878502779,Sin Acción (Cliente Estable),0,0
687,0,4559.0,1870,0.004199127314046532,Sin Acción (Cliente Estable),0,0
598,3,1438.3,850,0.8280543271603715,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
6139,0,2252.0,5055,0.0014766047109319562,Sin Acción (Cliente Estable),0,0
4468,0,2534.0,3965,0.007030313501526948,Sin Acción (Cliente Estable),0,0
5319,3,5481.0,3380,0.001971201817187669,Sin Acción (Cliente Estable),0,0
3948,0,7150.0,3636,0.001703228921021821,Sin Acción (Cliente Estable),0,0
7756,0,1531.0,4373,0.002811299088475037,Sin Acción (Cliente Estable),0,0
5883,0,2787.0,4358,0.0015583765217400466,Sin Acción (Cliente Estable),0,0
9797,0,8297.0,9819,0.8977028794116744,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
9557,2,31718.0,7432,0.9631284759668832,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,1
349,0,3791.0,2058,0.0048788300043918365,Sin Acción (Cliente Estable),0,0
1779,0,3851.0,2349,0.010488586058929935,Sin Acción (Cliente Estable),0,0
9459,1,5843.0,13299,0.002095446975382475,Sin Acción (Cliente Estable),0,0
4684,3,1438.3,3427,0.008260137325967781,Sin Acción (Cliente Estable),0,0
7073,3,5342.0,2426,0.9587507622428518,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
8707,0,6139.0,7906,0.0044992819867775945,Sin Acción (Cliente Estable),0,0
800,2,20056.0,1687,0.0763570541068752,Sin Acción (Cliente Estable),0,0
8148,3,2295.0,2140,0.9854435766201523,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
2995,0,10226.0,3321,0.00533867476662501,Sin Acción (Cliente Estable),0,0
7870,3,2471.0,2519,0.9910983876271046,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
862,3,1438.3,2167,0.047017050141145836,Sin Acción (Cliente Estable),0,0
7085,3,2105.0,4190,0.0035651916670098264,Sin Acción (Cliente Estable),0,0
8023,3,1620.0,4570,0.0019243442307851366,Sin Acción (Cliente Estable),0,0
6140,3,7077.0,2619,0.9856725278345442,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
2187,0,3127.0,2292,0.04139956556880495,Sin Acción (Cliente Estable),0,0
3841,0,2243.0,3216,0.002452039230131062,Sin Acción (Cliente Estable),0,0
9198,1,3961.0,12631,0.0018079322703633785,Sin Acción (Cliente Estable),0,0
7855,3,8203.0,2613,0.9636160321263147,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
361,0,2478.0,1558,0.004012523657156533,Sin Acción (Cliente Estable),0,0
2571,0,5438.0,5029,0.0034184386614771523,Sin Acción (Cliente Estable),0,0
2453,0,3131.0,2315,0.02779053816804928,Sin Acción (Cliente Estable),0,0
8004,3,10214.0,4493,0.002607141921875407,Sin Acción (Cliente Estable),0,0
8873,2,18000.0,7149,0.003972883214662185,Sin Acción (Cliente Estable),0,0
1060,0,2077.0,1629,0.002473413193797832,Sin Acción (Cliente Estable),0,0
9389,3,5287.0,8392,0.9658654984195514,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
430,3,9478.0,1327,0.010360745204460349,Sin Acción (Cliente Estable),0,0
3243,0,8748.0,3533,0.002146306822285827,Sin Acción (Cliente Estable),0,0
4281,0,1513.0,4042,0.002000886486293734,Sin Acción (Cliente Estable),0,0
2587,3,1438.3,1794,0.11155917949881151,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,0
7357,0,2080.0,5130,0.0018726446542031475,Sin Acción (Cliente Estable),0,0
4055,2,16351.0,3475,0.0015464694798523761,Sin Acción (Cliente Estable),0,0
1547,0,3796.0,2069,0.10704176549826629,Sin Acción (Cliente Estable),0,0
3456,2,34516.0,3572,0.01469830205563624,Sin Acción (Cliente Estable),0,0
9101,0,2886.0,5481,0.687024296298759,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
5994,3,3416.0,4121,0.002123837114980119,Sin Acción (Cliente Estable),0,0
2989,3,10979.0,1425,0.0065371857534983835,Sin Acción (Cliente Estable),0,0
7809,0,2346.0,4287,0.0016098912282112346,Sin Acción (Cliente Estable),0,0
9246,1,20434.0,13280,0.002003012859018842,Sin Acción (Cliente Estable),0,0
2374,3,6590.0,2449,0.016308071210893726,Sin Acción (Cliente Estable),0,0
2413,0,2423.0,2038,0.018956999126200948,Sin Acción (Cliente Estable),0,0
1197,0,3040.0,1598,0.3295927013363736,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,0
10006,2,23240.0,9441,0.518206076573304,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,1
8887,2,34516.0,8095,0.02536006647916917,Sin Acción (Cliente Estable),0,0
6992,0,2701.0,2678,0.9565044289953469,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
2681,2,34516.0,3927,0.002735304966589491,Sin Acción (Cliente Estable),0,0
1324,3,10247.0,1754,0.025463145970352753,Sin Acción (Cliente Estable),0,0
5970,0,1801.0,3797,0.0022218600680427958,Sin Acción (Cliente Estable),0,0
9084,1,15785.0,8097,0.0033238229719866237,Sin Acción (Cliente Estable),0,0
3873,0,11352.0,4021,0.10433636341090272,Sin Acción (Cliente Estable),0,0
8470,3,9076.0,3048,0.8976182438516408,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
2237,0,8302.0,1576,0.03442036743944113,Sin Acción (Cliente Estable),0,0
3087,3,5018.0,4028,0.0015861575572067722,Sin Acción (Cliente Estable),0,0
2,0,3418.0,1887,0.012135827114830026,Sin Acción (Cliente Estable),0,0
8717,2,23457.0,7370,0.0036781845477554635,Sin Acción (Cliente Estable),0,0
8334,3,4196.0,2558,0.9873598016907926,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
8267,0,2920.0,2750,0.8780353544436009,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
1541,3,6784.0,1900,0.16139564270834258,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,0
4004,2,18570.0,4036,0.001703117435237549,Sin Acción (Cliente Estable),0,0
6525,0,2866.0,4850,0.0018346771312348544,Sin Acción (Cliente Estable),0,0
5470,3,4391.0,4741,0.0025898967532340653,Sin Acción (Cliente Estable),0,0
7098,0,3232.0,5102,0.0022368093772736834,Sin Acción (Cliente Estable),0,0
8253,3,1438.3,4246,0.0021956432067179103,Sin Acción (Cliente Estable),0,0
7228,0,1768.0,4439,0.002841454314538191,Sin Acción (Cliente Estable),0,0
9125,1,11467.0,14373,0.005981528377690658,Sin Acción (Cliente Estable),0,0
9584,1,4196.0,14545,0.0019926945628837745,Sin Acción (Cliente Estable),0,0
8487,3,12745.0,4380,0.002230267556098176,Sin Acción (Cliente Estable),0,0
6745,0,2799.0,4634,0.002991500415240498,Sin Acción (Cliente Estable),0,0
2418,0,3150.0,3432,0.002193602229602471,Sin Acción (Cliente Estable),0,0
1000,3,14316.0,1313,0.003509742687539431,Sin Acción (Cliente Estable),0,0
5973,0,2195.0,4205,0.0032717192795475854,Sin Acción (Cliente Estable),0,0
8688,0,2136.0,7782,0.002521190888018562,Sin Acción (Cliente Estable),0,0
1372,0,3230.0,1931,0.41850265043393725,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,0
5,0,4010.0,1088,0.005267953184773402,Sin Acción (Cliente Estable),0,0
3450,0,2964.0,4345,0.0023622666020966356,Sin Acción (Cliente Estable),0,0
1605,3,6210.0,3095,0.00970040925688021,Sin Acción (Cliente Estable),0,0
1733,0,2539.0,2386,0.19613900691300098,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,0
6777,3,1495.0,2622,0.03424784740112454,Sin Acción (Cliente Estable),0,1
1127,3,5176.0,1902,0.020952633522469094,Sin Acción (Cliente Estable),0,0
8996,0,2211.0,7527,0.0031845408996771674,Sin Acción (Cliente Estable),0,0
9268,3,3768.0,6639,0.9119458076058268,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
4002,2,16476.0,4717,0.0031817931375944936,Sin Acción (Cliente Estable),0,0
2870,0,5268.0,2138,0.9697380269803018,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
1085,0,11189.0,2959,0.016555035261119625,Sin Acción (Cliente Estable),0,0
2117,3,12702.0,1992,0.05567299335559201,Sin Acción (Cliente Estable),0,0
3280,2,32866.0,3788,0.0014372739097686597,Sin Acción (Cliente Estable),0,0
4893,0,4502.0,4469,0.0021227776912599913,Sin Acción (Cliente Estable),0,0
133,0,3710.0,1578,0.00887313668915386,Sin Acción (Cliente Estable),0,0
3960,3,4606.0,4181,0.012085323528063255,Sin Acción (Cliente Estable),0,0
3073,3,12871.0,3060,0.010091650703300285,Sin Acción (Cliente Estable),0,0
1927,0,3092.0,2883,0.008659798499994799,Sin Acción (Cliente Estable),0,0
36,0,3035.0,1877,0.002851875602310041,Sin Acción (Cliente Estable),0,0
4954,0,2245.0,3344,0.25864758506499663,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,0
9153,1,7473.0,13400,0.00418411397273999,Sin Acción (Cliente Estable),0,0
7678,0,2516.0,3987,0.0025242024059384557,Sin Acción (Cliente Estable),0,0
7669,0,1438.3,4173,0.0038642409213541433,Sin Acción (Cliente Estable),0,0
2280,3,9031.0,1602,0.003897462719552374,Sin Acción (Cliente Estable),0,0
9983,1,4155.0,15851,0.001800980210792172,Sin Acción (Cliente Estable),0,0
5635,3,6348.0,4135,0.003607888936554922,Sin Acción (Cliente Estable),0,0
929,0,2834.0,1598,0.002589278533429123,Sin Acción (Cliente Estable),0,0
6078,0,3397.0,4208,0.0015550656876928024,Sin Acción (Cliente Estable),0,0
9987,1,6828.0,14713,0.002003012859018842,Sin Acción (Cliente Estable),0,0
7042,3,1438.3,4598,0.0019467754191920656,Sin Acción (Cliente Estable),0,0
7070,3,2269.0,2108,0.9263908822232308,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
9533,3,9580.0,5385,0.9734562082668573,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
6246,0,1835.0,1903,0.11029245871802579,Sin Acción (Cliente Estable),0,1
5051,2,34516.0,4067,0.002002449089276246,Sin Acción (Cliente Estable),0,0
4103,3,7897.0,2270,0.9040297005270722,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
1101,2,25666.0,4088,0.0018546196999642353,Sin Acción (Cliente Estable),0,0
7643,0,1701.0,4471,0.002304336852395545,Sin Acción (Cliente Estable),0,0
9852,1,21032.0,15584,0.0026442407052497388,Sin Acción (Cliente Estable),0,0
2765,0,5882.0,1380,0.005968075148707369,Sin Acción (Cliente Estable),0,0
4776,0,3589.0,4262,0.001826677874408503,Sin Acción (Cliente Estable),0,0
281,2,23018.0,1463,0.0027766949767972053,Sin Acción (Cliente Estable),0,0
7321,0,3811.0,3578,0.0014916502575841612,Sin Acción (Cliente Estable),0,0
3,0,3313.0,1171,0.0067130353503980795,Sin Acción (Cliente Estable),0,0
7186,0,1809.0,4452,0.0016052630644092358,Sin Acción (Cliente Estable),0,0
5920,3,12559.0,4700,0.004999293993686558,Sin Acción (Cliente Estable),0,0
6724,0,1540.0,3714,0.014078043661033827,Sin Acción (Cliente Estable),0,0
9526,3,3999.0,7567,0.8342417213496827,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
1019,3,11789.0,1463,0.005473176500750355,Sin Acción (Cliente Estable),0,0
1289,2,23959.0,1870,0.06500124080103539,Sin Acción (Cliente Estable),0,0
958,3,7552.0,1393,0.363147819088765,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,0
4456,3,8302.0,3221,0.0030794293852522887,Sin Acción (Cliente Estable),0,0
2677,2,32056.0,2730,0.002794216600592581,Sin Acción (Cliente Estable),0,0
3914,0,5853.0,3595,0.0019420644274218744,Sin Acción (Cliente Estable),0,0
8171,0,1438.3,4386,0.008368104395784214,Sin Acción (Cliente Estable),0,0
